20190411,23495,23450,23430,23500,466,123.74,0.0,0.17,0,191,-191,6555
20190410,23220,23300,23190,23300,1366,21.32,0.0,0.49,0,-1181,1181,6478
20190409,23690,23750,23600,23750,476,148.69,0.0,0.17,0,28,-128,6610
20190408,23755,23505,23505,23755,3110,31.66,0.0,1.11,0,2529,-2529,6628
20190405,23260,23295,23160,23295,292,23.79,0.0,0.1,0,-50,49,6490
20190404,23335,23240,23240,23335,770,151.64,0.0,0.28,0,398,-398,6510
20190403,23100,23050,23050,23150,1220,56.96,0.0,0.44,0,502,-502,6399
20190402,22870,22830,22750,22870,996,258.25,0.0,0.36,0,96,-96,6289
20190401,22800,22530,22530,22800,423,56.47,0.0,0.15,0,6,-6,6270
20190329,22360,22800,22360,22805,3096,31.35,0.0,1.13,0,614,-611,6149
20190328,22200,22260,22110,22260,1123,25.48,0.0,0.41,0,-141,139,6105
20190327,22600,22500,22500,22600,2042,13.57,0.0,0.74,0,941,-942,6215
20190326,22235,22375,22170,22375,368,293.41,0.0,0.13,0,-262,262,6115
20190325,22210,22210,22180,22235,1937,198.97,0.0,0.7,0,-1596,1595,6108
20190322,23015,22995,22985,23090,1387,53.96,0.0,0.5,0,1171,-1191,6329
20190321,22610,22645,22605,22675,729,49.69,0.0,0.27,0,-577,576,6218
20190320,22950,23100,22840,23100,263,38.25,0.0,0.1,0,88,-88,6311
20190319,23000,22975,22975,23000,273,34.74,0.0,0.1,0,84,-84,6325
20190318,22975,23065,22955,23065,137,183.33,0.0,0.05,0,3,-3,6318
20190315,22940,23090,22770,23090,573,701.56,0.0,0.21,0,105,-105,6308
20190314,23090,22960,22960,23110,2471,45.38,0.0,0.9,0,1305,-1340,6350
20190313,22575,22520,22520,22600,256,10.81,0.0,0.09,0,196,-196,6208
20190312,22285,22315,22280,22315,1920,22.15,0.0,0.7,0,619,-619,6128
20190311,21795,21790,21695,21795,333,17.08,0.0,0.12,0,-39,39,5994
20190308,21750,21810,21750,21810,4875,87.55,0.0,1.77,0,1336,-1336,5981
20190307,21810,22505,21755,22505,3312,333.15,0.0,1.2,0,-1369,1368,5998
20190306,22645,22580,22570,22645,1009,234.64,0.0,0.37,0,238,-238,6227
20190305,22580,23040,22580,23040,3272,54.2,0.0,1.19,0,229,-229,6210
20190304,22995,22625,22625,23025,2957,270.03,0.0,1.08,0,-422,422,6324
20190228,22500,22150,22150,22500,692,90.03,0.0,0.25,0,379,-379,6188
20190227,22110,22085,22005,22120,123,2725.0,0.0,0.04,0,-98,98,6080
20190226,22195,22210,22140,22305,1601,11.22,0.0,0.58,0,567,-567,6104
20190225,21420,21300,21300,21440,291,62.07,0.0,0.11,0,25,-25,5890
20190222,20975,21110,20975,21110,361,185.71,0.0,0.13,0,-255,255,5768
20190221,21390,21365,21300,21390,321,4280.0,0.0,0.12,0,-189,189,5882
20190220,21455,21435,21285,21455,1326,3.02,0.0,0.48,0,524,-534,5900
