20190411,22495,22535,22455,22610,730605,88.69,0.0,10.08,0,2187,-2187,163089
20190410,22535,22380,22370,22535,630258,33.27,0.0,8.57,0,1070,-1070,165632
20190409,22460,22370,22310,22490,1147776,20.16,0.0,15.62,0,1746,-1746,165081
20190408,22425,22510,22295,22510,523135,18.78,0.0,7.12,0,-112,112,164824
20190405,22360,22330,22320,22410,744837,5.27,0.0,10.07,0,248,-248,165464
20190404,22375,22300,22265,22445,457747,27.31,0.0,6.19,0,921,-921,165575
20190403,22275,22000,21990,22320,452604,95.77,0.0,6.12,0,1098,-1098,164835
20190402,22030,22090,21985,22090,462000,94.16,0.0,6.16,0,-198,198,165225
20190401,21995,21865,21815,22005,748325,124.98,0.0,9.98,0,102,-102,164962
20190329,21730,21600,21520,21735,1242390,18.75,0.0,16.57,0,825,-825,162975
20190328,21590,21550,21550,21630,586960,103.1,0.0,7.83,0,-444,444,161925
20190327,21735,21630,21620,21780,470772,95.87,0.0,6.28,0,-35,35,163012
20190326,21770,21795,21725,21815,704045,116.05,0.0,9.39,0,-23,23,163275
20190325,21680,21830,21670,21830,446561,101.28,0.0,5.91,0,-1085,1085,163684
20190322,22120,22210,22070,22210,1115598,74.36,0.0,14.78,0,3,-3,167006
20190321,22075,22135,22075,22230,800719,110.21,0.0,10.61,0,-189,189,166666
20190320,21995,21850,21760,21995,547946,67.35,0.0,6.98,0,-929,929,172661
20190319,22065,21975,21950,22070,698615,587.99,0.0,8.57,0,-16,16,179830
20190318,22030,22025,21960,22075,1033389,8.23,0.0,12.23,0,-288,288,186154
20190315,22000,21875,21875,22070,992603,17.96,0.0,11.75,0,-151,151,185900
20190314,21790,21750,21670,21815,905230,20.61,0.0,10.71,0,-862,862,184126
20190313,21745,21760,21590,21775,890688,107.06,0.0,10.67,0,-643,643,181571
20190312,21880,21760,21760,21880,677349,96.85,0.0,8.21,0,-48,48,180510
20190311,21675,21700,21575,21700,665096,101.65,0.0,8.01,0,-205,205,179902
20190308,21635,21790,21620,21810,688068,50.94,0.0,8.34,0,-2887,2887,178489
20190307,21945,22005,21790,22060,724267,13.02,0.0,8.89,0,-754,754,178852
20190306,22000,22020,22000,22055,445061,106.25,0.0,5.46,0,-1052,1052,179300
20190305,22050,22100,21990,22100,678522,107.68,0.0,8.33,0,-574,574,179708
20190304,22145,22395,22140,22440,889069,126.95,0.0,10.91,0,-440,440,180482
20190228,22255,22570,22255,22570,671914,8.7,0.0,8.24,0,-395,395,181378
20190227,22615,22650,22530,22655,698370,36.84,0.0,8.57,0,1369,-1369,184312
20190226,22490,22600,22485,22625,638486,148.82,0.0,7.83,0,-1085,1085,183294
20190225,22545,22600,22525,22680,444105,104.85,0.0,5.45,0,-44,44,183742
20190222,22510,22515,22455,22535,532548,71.79,0.0,6.53,0,956,-956,183456
20190221,22515,22525,22405,22630,551349,79.48,0.0,6.77,0,1856,-1856,183497
20190220,22525,22455,22445,22615,722551,560.24,0.0,8.87,0,265,-269,183579
20190219,22340,22410,22305,22420,551521,183.72,0.0,6.77,0,13,-13,182071
20190218,22375,22400,22280,22440,364767,88.86,0.0,4.48,0,539,-539,182356
20190215,22235,22405,22130,22405,635110,70.89,0.0,8.04,0,332,-332,175656
20190214,22550,22270,22110,22550,455551,74.55,0.0,5.84,0,-1001,1001,175890
20190213,22260,22250,22185,22300,652515,176.58,0.0,8.37,0,1923,-1923,173628
20190212,22140,22220,22100,22220,521536,112.2,0.0,6.56,0,338,-338,176013
20190211,22085,22025,21950,22090,716165,109.58,0.0,9.07,0,840,-840,174472
20190208,22010,22200,21975,22200,560464,30.9,0.0,7.05,0,-1542,1542,174980
