20190411,36750,36750,36350,36750,187011,98.14,26.75,0.21,13523,35845,-49618,3281775
20190410,36750,36300,36100,36750,216790,171.33,26.75,0.24,21115,64170,-84342,3281775
20190409,36400,36300,36150,36600,238300,137.35,26.72,0.27,44280,39003,-82954,3250520
20190408,36300,36500,36150,36600,246567,118.26,26.65,0.28,39435,84120,-123045,3241590
20190405,36350,35800,35400,36500,414616,307.41,26.59,0.46,40266,212614,-251494,3246055
20190404,35700,35300,35300,35950,321091,143.01,26.54,0.36,112271,47728,-147763,3188010
20190403,35450,34300,34300,35600,401943,334.79,26.41,0.45,6221,202857,-201876,3165685
20190402,34700,33900,33900,34800,270991,198.34,26.4,0.3,66510,67224,-133164,3098710
20190401,34000,33150,33050,34000,207100,132.08,26.32,0.23,27338,27110,-54998,3036200
20190329,33300,32750,32450,33350,257614,162.49,26.29,0.29,37686,14583,-52269,2973690
20190328,32350,32700,32250,32850,183209,60.56,26.23,0.21,31553,-45141,14478,2888855
20190327,32800,33050,32250,33200,273070,72.58,26.18,0.31,-18402,-15686,34778,2929040
20190326,33150,33300,33000,33500,142502,62.76,26.22,0.16,25466,-29765,4299,2960295
20190325,33300,33500,33150,33550,150317,41.33,26.18,0.17,17261,-38536,11275,2973690
20190322,33900,34050,33700,34350,199268,50.71,26.15,0.22,48230,-65605,17404,3027270
20190321,34200,34300,34000,34800,208011,146.17,26.08,0.23,34714,-17459,-17252,3054060
20190320,34300,34200,33900,34400,128762,114.07,26.04,0.14,5815,3111,-8625,3062990
20190319,34450,34650,34300,34750,148859,98.35,26.02,0.17,30695,-5790,-25264,3076385
20190318,34600,34450,34000,34650,169125,89.92,25.99,0.19,33291,11636,-44127,3089780
20190315,34250,33800,33650,34650,291561,110.49,25.95,0.33,-5748,59661,-53895,3058525
20190314,34000,33950,33500,34100,284907,111.64,25.95,0.32,97434,-58971,-28393,3036200
20190313,33650,33600,33300,33850,157502,70.98,25.82,0.18,27444,-31969,525,3004945
20190312,33650,33600,33550,34000,149262,109.45,25.77,0.17,753,3501,-4254,3004945
20190311,33450,33100,33100,33700,159951,62.32,25.77,0.18,46258,-43286,-2972,2987085
20190308,33200,33950,33100,33950,203380,44.01,25.71,0.23,22761,-41808,19046,2964760
20190307,34000,34000,33600,34150,222346,84.97,25.67,0.25,62734,-37682,-21027,3036200
20190306,34050,33850,33600,34200,194166,56.26,25.59,0.22,67700,-60947,-6753,3040665
20190305,33800,34400,33600,34600,338815,32.67,25.51,0.38,60022,-134590,72548,3018340
20190304,34700,34800,34450,35450,361907,74.12,25.44,0.41,45832,-51373,6154,3098710
20190228,34650,35750,34650,35750,478985,66.57,25.4,0.54,58098,-68104,8477,3094245
20190227,35700,35850,35250,36000,335552,78.27,25.35,0.38,42030,-63593,19257,3188010
20190226,35850,34900,34650,36000,659610,172.17,25.3,0.74,187271,106038,-292201,3201405
20190225,34850,34750,34200,34850,240725,137.32,25.09,0.27,-7575,56726,-50711,3112105
20190222,34600,33900,33750,34650,278240,105.49,25.1,0.31,64332,36015,-100347,3089780
20190221,34200,33900,33650,34250,252742,159.19,25.03,0.28,12184,52154,-66104,3054060
20190220,34100,33600,33350,34100,346966,119.87,25.01,0.39,-25541,79826,-57818,3045130
20190219,33500,34000,33350,34050,169599,68.01,25.04,0.19,-27596,-8637,36203,2991550
20190218,34000,33700,33700,34250,276898,307.2,25.08,0.31,8538,126265,-133450,3036200
20190215,33300,33850,33000,33850,265252,54.87,25.07,0.3,14178,-24179,12051,2973690
20190214,33950,33250,33250,33950,267743,125.65,25.05,0.3,4909,40575,-46964,3031735
20190213,33450,34050,33200,34100,334992,70.16,25.04,0.38,-159742,27395,129466,2987085
20190212,33650,33500,33200,33800,173409,93.79,25.22,0.19,4241,18032,-22453,3004945
20190211,33250,33600,33200,33800,155135,49.24,25.22,0.17,13180,-31339,18189,2969225
20190208,33500,34050,33200,34250,296807,39.71,25.2,0.33,33489,-112900,79675,2991550
20190207,34400,34150,34000,34550,258340,118.05,25.17,0.29,33862,14185,-48919,3071920
20190201,34000,33800,33750,34350,317063,187.91,25.13,0.36,78634,66612,-144482,3036200
20190131,33450,34000,33450,34200,289096,101.85,25.06,0.32,11047,15447,-26243,2987085
20190130,33500,33300,32700,33500,262345,164.96,25.05,0.29,-36786,71536,-34550,2991550
20190129,32900,33200,32550,33400,401699,48.81,25.09,0.45,36033,-125005,88379,2937970
20190128,33450,33900,33400,34050,334042,62.68,25.05,0.37,-43889,-48419,92694,2987085
20190125,34100,34100,33650,34300,357215,83.27,25.1,0.4,-47941,17389,31005,3045130
20190124,34500,33500,33450,34600,641456,149.91,25.15,0.72,259825,23784,-279689,3080850
20190123,33000,33100,32750,33300,161777,58.43,24.73,0.18,10100,-11976,1564,2946900
20190122,33150,33200,32600,33450,211578,117.61,24.74,0.24,35695,-341,-35364,2960295
20190121,33200,33650,33050,33700,232734,31.04,24.7,0.26,56195,-128186,76991,2964760
20190118,33550,33100,33100,33600,251964,147.99,24.63,0.28,31379,74470,-104970,2996015
20190117,32950,33150,32800,33500,276389,100.91,24.6,0.31,109715,-34486,-74856,2942435
20190116,33000,32100,32050,33650,484528,236.34,24.47,0.54,68176,132518,-199691,2946900
20190115,32050,30800,30800,32300,430717,237.28,24.39,0.48,-13364,167108,-149827,2862065
20190114,31050,31000,30700,31150,188054,96.08,24.4,0.21,45335,-51223,5858,2772765
20190111,31200,31250,30950,31500,194570,77.36,24.34,0.22,15599,-81146,63844,2786160
20190110,31500,31050,30850,31650,237820,205.7,24.32,0.27,-17309,33532,-15100,2812950
20190109,31300,30950,30950,31500,226024,146.12,24.33,0.25,-7120,28882,-12667,2795090
20190108,30950,31450,30700,31450,152837,164.71,24.34,0.17,-31210,40737,-6034,2763835
20190107,31100,31000,31000,31750,182847,141.19,24.38,0.2,2018,51631,-40074,2777230
20190104,30750,30450,29800,30750,251897,128.71,24.35,0.28,18138,-29185,11057,2745975
20190103,30450,31550,30050,31600,304555,102.09,24.15,0.34,17895,-30340,8083,2719185
20190102,31250,31250,30950,31700,192361,118.87,24.07,0.22,-14135,41968,-27833,2790625
20181228,31500,31450,31300,31700,167737,179.7,24.06,0.19,-11902,43020,-31118,2812950
20181227,31450,32100,31000,32100,397627,76.82,24.11,0.45,-70597,-71590,142417,2808485
20181226,32200,32550,31750,33000,445097,113.75,24.23,0.5,36936,98970,-136510,2875460
