20190411,27250,27500,27100,27500,3695,135.37,13.88,0.06,-849,1011,-156,177125
20190410,27350,27200,26950,27400,4286,89.64,13.88,0.07,-597,704,-111,177775
20190409,27200,27250,26800,27250,6016,143.76,13.88,0.09,-909,1247,-341,176800
20190408,27100,27000,26950,27250,3305,125.16,13.9,0.05,-640,744,-104,176150
20190405,27000,26900,26900,27300,4109,123.33,13.91,0.06,-528,59,471,175500
20190404,26850,27100,26800,27100,4115,45.64,13.92,0.06,618,-125,-493,174525
20190403,26850,26900,26600,26950,6633,28.05,13.91,0.1,856,-345,-511,174525
20190402,26900,27300,26700,27300,9475,18.54,13.89,0.15,1020,-3317,2295,174850
20190401,27200,26800,26800,27200,4981,38.77,13.88,0.08,578,-268,-299,176800
20190329,27150,27050,26800,27350,3167,160.75,13.87,0.05,1002,108,-1123,176475
20190328,27050,27000,26300,27050,6264,65.46,13.85,0.1,1152,-98,-808,175825
20190327,27200,27100,26950,27300,3380,50.78,13.82,0.05,295,550,-816,176800
20190326,27150,27100,27100,27550,4944,143.76,13.82,0.08,1834,-758,-1067,176475
20190325,27350,28100,27200,28200,9617,16.19,13.79,0.15,-686,-355,1083,177775
20190322,28500,28050,27800,28550,4998,54.02,13.8,0.08,2295,-238,-2057,185250
20190321,28100,28750,27800,28750,14554,26.13,13.76,0.22,4771,-348,-4353,182650
20190320,28750,28750,28300,28900,5098,75.56,13.69,0.08,18,-87,30,186875
20190319,28750,28400,28400,29150,10244,80.61,13.69,0.16,3970,-825,-3396,186875
20190318,28400,27650,27400,28600,8165,103.54,13.63,0.13,2687,-72,-2489,184600
20190315,27650,27450,27250,27700,5876,143.51,13.59,0.09,3482,-1150,-2321,179725
20190314,27300,27150,27150,27500,5153,77.16,13.53,0.08,2800,-415,-2383,177450
20190313,27250,27000,26600,27550,8674,159.88,13.49,0.13,4111,-687,-3327,177125
20190312,26700,26300,26300,27100,5405,60.91,13.43,0.08,1857,-2242,389,173550
20190311,26700,26800,26500,27300,7661,32.71,13.4,0.12,2968,-955,-2003,173550
20190308,26800,26400,26350,27000,14052,69.35,13.35,0.22,4539,2057,-5986,174200
20190307,26400,26500,26250,26950,6453,39.12,13.28,0.1,2168,-1470,-702,171600
20190306,26400,26650,26250,26650,8520,81.22,13.25,0.13,2362,-388,-1988,171600
20190305,26400,26900,26000,26950,32706,23.21,13.14,0.5,8656,-5168,-3542,171600
20190304,26950,26600,26600,27300,13307,77.08,13.0,0.2,1994,-3539,1554,175175
20190228,26950,27350,26900,27500,8071,31.91,12.97,0.12,2743,-136,-2596,175175
20190227,27350,27600,27000,27600,7491,122.57,12.93,0.12,2047,508,-2544,177775
20190226,27250,27400,27100,27600,9245,34.39,12.9,0.14,-867,172,693,177125
20190225,27600,27700,27150,27850,6267,202.26,12.91,0.1,9,271,-225,179400
20190222,27300,27450,27000,27650,8120,112.52,12.91,0.12,1613,185,-1788,177450
20190221,27450,27450,27200,27550,5825,114.03,12.88,0.09,681,-209,-483,178425
20190220,27450,27450,26900,27500,10054,60.21,12.87,0.15,-1354,-388,1740,178425
20190219,27350,27600,27100,27700,11648,89.72,12.89,0.18,-512,213,310,177775
20190218,27300,27600,27050,27600,6576,139.02,12.92,0.1,-1114,-51,1113,177450
20190215,27550,27800,27200,27800,7100,125.25,12.94,0.11,417,-1081,604,179075
20190214,27800,27150,26950,27900,12022,146.61,12.93,0.18,1410,88,-2510,180700
20190213,27050,26700,26650,27100,5389,136.27,12.91,0.08,1018,-257,-759,175825
20190212,26750,27350,26600,27350,11218,24.93,12.89,0.17,1287,-1410,66,173875
20190211,27000,27100,26650,27900,25744,75.72,12.87,0.4,-1810,-3930,5871,175500
20190208,27150,26500,26350,30900,127709,80.31,12.88,1.96,-2467,-22786,25260,176475
20190207,26350,26150,26150,26900,7176,100.83,12.91,0.11,821,-3056,2223,171275
20190201,25900,26350,25900,26400,4054,26.36,12.9,0.06,297,-1167,828,168350
20190131,26300,26700,26100,26700,3763,40.16,12.9,0.06,105,-1503,1399,170950
20190130,26400,25700,25700,26900,9646,33.91,12.9,0.15,528,-4964,4447,171600
20190129,25800,25800,25550,26200,1389,175.98,12.89,0.02,217,-901,686,167700
20190128,25800,25600,25400,26050,4271,74.74,12.88,0.07,519,-3014,2494,167700
20190125,25600,26250,25400,26250,4753,30.91,12.99,0.07,700,-1371,598,166400
20190124,25750,25700,25650,25850,1907,69.2,12.98,0.03,154,-783,632,167375
20190123,25700,25350,25350,25850,1535,73.82,12.97,0.02,196,-813,610,167050
20190122,25750,25800,25300,25800,2613,17.66,12.97,0.04,36,-845,803,167375
20190121,25800,26450,25500,26450,3274,27.93,12.97,0.05,375,-1012,413,167700
20190118,25850,25950,25750,26200,2519,128.19,12.96,0.04,390,-1596,1131,168025
20190117,25800,25850,25650,25950,2535,35.44,12.96,0.04,20,-1588,1520,167700
20190116,25850,25900,25700,26400,4265,60.11,12.96,0.07,50,-835,762,168025
20190115,25900,25300,25300,25950,2988,114.96,12.96,0.05,266,-353,94,168350
20190114,25300,25200,25200,26100,4198,26.04,12.95,0.06,259,-2230,1939,164450
20190111,25700,24900,24900,25950,6582,120.68,12.95,0.1,233,-2406,2179,167050
20190110,25200,24550,24500,25250,2540,114.39,12.94,0.04,116,-361,250,163800
20190109,24800,24400,24050,24850,4995,85.87,12.94,0.08,268,-3355,2986,161200
20190108,24400,24250,24250,24700,1987,163.68,12.94,0.03,146,-538,368,158600
20190107,24600,24000,24000,24700,2419,98.4,12.93,0.04,24,-418,334,159900
20190104,24000,24100,23900,24300,2957,97.82,12.93,0.05,-82,-1159,1240,156000
20190103,24300,24550,24100,24550,2395,64.81,12.94,0.04,48,114,-170,157950
20190102,24550,24650,24450,24900,1968,100.89,12.93,0.03,-252,-240,444,159575
20181228,25000,24650,24550,25150,748,42.25,12.94,0.01,72,-379,307,162500
20181227,24900,24900,24750,25300,1065,67.91,12.94,0.02,19,-201,5,161850
